0HNO3018TODGAX,0HNO3018TODGAY,073HNO3018TODGAX,073HNO3018TODGAY,2HNO3018TODGAX,2HNO3018TODGAY,3HNO3018TODGAX,3HNO3018TODGAY
0.008727670568231007,1.081556271722182,0.008586301743450125,1.9545321380765732,0.008633168407011593,6.484249721796408,0.008586301743450125,30.098358854598843
0.008968476533508782,1.0641983714020633,0.008727670568231007,1.9543104959673738,0.008871366954425064,6.483024255071173,0.009017429224074952,29.141115541667123
0.009266229947206212,1.0985326671496487,0.008919789591179068,1.92301845234777,0.009116137659975041,6.4817990199484745,0.009367661856684074,28.67126194393068
0.009470204080962977,1.080943173459196,0.0090666491134128,1.9228003838609427,0.009367661856684074,6.377772605211717,0.009731497357017052,28.208983979425906
0.009678668222789783,1.080779739293691,0.009316807867059797,1.9534241788421476,0.009731497357017052,6.376085188129432,0.010109464053941855,28.20152050833854
0.01000000000000001,1.0979514493229672,0.009573868773998868,1.9530549986849748,0.009838022272179395,6.375603150969824,0.010502110796366676,28.194059011919975
0.010220126345794249,1.0977854435760512,0.009784614848832262,1.9527597047955905,0.010054583061441118,6.374639185975039,0.010617071158638351,28.191927518421547
0.010502110796366676,1.0801670812211008,0.009945713252247697,1.9840106446022272,0.010109464053941855,6.374398217500255,0.01127221999875902,26.860299349712765
0.010850780866357199,1.079922115245825,0.010164644603701159,1.9522430479174855,0.010331999991955098,6.272332579781823,0.011395610288557876,26.85826868951567
0.011029433117916137,1.0626707802728201,0.010331999991955098,1.9520216653889606,0.010850780866357199,6.270198991872047,0.011773944540970334,26.00702184941931
0.011520351258490574,1.0623494616561873,0.010559434532252616,1.951726527735324,0.01127221999875902,6.26854003638035,0.012098800532973016,26.00210674878835
0.011710027625235795,1.0622289922247559,0.010675022383376014,1.9515789756427777,0.011520351258490574,6.267592258888497,0.012432619656674925,25.58479884825729
0.012098800532973016,1.0619880943437052,0.010850780866357199,1.9204032619873301,0.011838210334798732,6.1670036491958085,0.01312814333290558,24.770167688773252
0.01223123890839032,1.0619078071910981,0.011150165764092897,1.9509888788147252,0.012365127007954689,6.165138938959944,0.013638034132877465,24.370788591961926
0.012706294370042273,1.0787388959716533,0.011395610288557876,1.9197500202898352,0.012775649214671156,6.2630922723738465,0.014090816855117325,23.598380026860987
0.013056874912348615,1.0785350237151938,0.011967796184265071,1.9500303519963755,0.012985993384868603,6.262382043591055,0.014798331982375302,22.847860984083248
0.013563997680996576,1.061145381906431,0.01229800075487408,1.9187343081786428,0.013787321583275673,6.160479629755452,0.015373092109637932,22.47947598974065
0.014014322393093552,1.0440755873128162,0.012637316030308961,1.9183716841049068,0.014167728847333153,6.061610071015666,0.01614499166181678,22.115358545399047
0.014400992857474608,1.043878266119806,0.012845382619274606,1.918154142557234,0.014798331982375302,6.059777228522258,0.016772055406112537,21.758783974225544
0.014960320523412115,1.0436020790985512,0.013056874912348615,1.9179366256785684,0.01512408225668833,6.058861015109007,0.018100193392210556,20.399851353605005
0.01545700315275396,1.043365405526887,0.013199800758320345,1.9177916281297478,0.0156262017754432,5.961396977887872,0.019640123213756317,19.12506712962331
0.015970175644990373,1.0431287856293012,0.013938243194626205,1.917066804798035,0.01632172128563276,5.959594436719248,0.020965875491911135,18.221017673447783
0.016955649123881585,1.059502012995844,0.014245060648748654,1.9167769521756666,0.01659044961891213,5.86439223789429,0.022018594735887916,17.925877769315367
0.01742347400593543,1.0593017763427302,0.01471799665082709,1.885943298829667,0.017614198415779443,5.861954212451267,0.023504899165608845,16.540978724596894
0.017904206687547383,1.0591015775326003,0.014960320523412115,1.8857294346304347,0.01829832544679484,5.767439633126102,0.025504651013184346,15.019251147056918
0.01839820330900803,1.0589014165583017,0.015289636592285041,1.8555354977688228,0.019217104123021505,5.674019956414475,0.02782559402207126,13.856813865049723
0.01880319623536717,1.0587413150158567,0.0162331159690011,1.8547640891436015,0.020852058572487557,5.580847529329784,0.03019294232097139,13.20029974438106
0.019855111964445827,1.075400252133277,0.01632172128563276,1.8546939769912743,0.0221387789668195,5.5785273829756195,0.03205606171104161,12.377286017485497
0.02018201566852865,1.07527830275446,0.017048198247671856,1.824721041863329,0.023124172149659068,5.576840609673087,0.03421991762882519,11.239882071758293
0.020965875491911135,1.0749938079804078,0.017328887632102517,1.8245141202105506,0.02389189464642457,5.487130448076364,0.03692970908750498,10.206227583736393
0.0217801800554427,1.0576612625772717,0.017807010572332176,1.85357254292911,0.025091532471187037,5.398251155852894,0.04095369996241188,8.831883319299978
0.02274961206340564,1.0405688404290112,0.01839820330900803,1.853152179993026,0.026351405406303825,5.310811510209891,0.043010029452640694,8.150483010261448
0.023504899165608845,1.0403328547511757,0.019009023644065905,1.8527319123890615,0.02752430185576614,5.309205685866796,0.045664054323381734,7.28436412723908
0.024551098119753326,1.040018290428968,0.019640123213756317,1.8523117400955953,0.028906326768189657,5.223208378513904,0.04743762432475034,7.166915476808658
0.025643863206513025,1.0232109889886116,0.02062627500451618,1.8516816603153008,0.030029034656603518,5.138992547968126,0.0490125534141689,6.829681430421312
0.02663985857258773,1.0067133582190424,0.02119537646448959,1.8513317086080399,0.03170896255231496,5.055561201268166,0.0520369767264794,6.202306035627275
0.027674537921697828,1.0064470042075757,0.022259619200077213,1.8507019621938907,0.03348287141568193,4.9734843592784586,0.05347273376070676,5.910684422282094
0.028906326768189657,0.9901822343096508,0.02325039096058104,1.8207935403506361,0.03478333010649359,4.893294926717038,0.05524802847854394,5.5432120446359265
0.031195347981737696,1.02181948309233,0.02402230392176761,1.8203806112092629,0.036331530050797964,4.814216430091777,0.056464183140675694,5.367931121974283
0.03223103350963501,1.0215877494924235,0.02536619455757802,1.8490236854917224,0.03857344398515294,4.660753489888273,0.05865722497311785,5.034011889349038
0.03384938849995937,1.0212402476271503,0.02620835219648273,1.8486043541694672,0.040071618076683614,4.585606339386928,0.06126804780573322,4.720686088886934
0.035549002841583306,1.0373483310356093,0.027674537921697828,1.8479056799509794,0.041855198794359824,4.439934295168115,0.06540377817119529,4.218878376184037
0.03713128274551755,1.0370346691406158,0.02938225383971012,1.8471374432980974,0.04468051839904432,4.230056852239588,0.06906269137607089,3.893234937450723
0.03857344398515294,1.036760292783234,0.031025998583044674,1.7883237810885624,0.04616391157394756,4.095989292989107,0.07253040367267735,3.769415126292565
0.040071618076683614,1.0364859890197458,0.033301103796225334,1.7311864343670778,0.047180100890181674,4.030405100566195,0.07534744981645676,3.534933688692695
0.04208365728310208,1.0361334193900749,0.03478333010649359,1.7306629773938076,0.04981951865749465,3.840176584404437,0.0826528214325617,3.010632431983053
0.04591330271166005,1.035506925033666,0.037537736819256075,1.7297473085161137,0.051473526636844125,3.7184659030245006,0.0882320718841776,2.690602981594669
0.04616391157394756,1.0354677817163631,0.039637727443186284,1.7290935559452985,0.05347273376070676,3.6004766167539666,0.09573868773998867,2.1843668872142663
0.04981951865749465,1.0023464621278366,0.04254432205619284,1.7282440469794578,0.057707108570977085,3.3756108737931343,0.10000000000000005,2.015914112747332
0.051473526636844125,1.0021191447221052,0.04616391157394756,1.6728997791367106,0.059622984529108664,3.2167739351293485,0.10850780866357193,1.830455189766074
0.054353133466591645,0.9858497788848196,0.04928007893560804,1.6456158961657175,0.06060464479503617,3.1653872250102424,0.1223123890839032,1.4856624512355512
0.05833879397552122,0.9697345661164183,0.0511940936011985,1.6190829877669213,0.06399507790636083,2.9681435165110788,0.12706294370042273,1.3711438024281528
0.0602756418885755,0.969514644608091,0.054058067981986785,1.618471060429092,0.06720833985947179,2.783295800503134,0.13490363148934453,1.1868679888697167
0.0626167189534755,0.9538827809899684,0.056772381938434674,1.566997469883722,0.07058294316440387,2.652029049336183,0.1528963659228504,0.8612632846815912
0.06576077201543522,0.9535583095524323,0.059622984529108664,1.5416156009164816,0.07372457762957457,2.486962072341128,0.15797252514848542,0.8077177991861739
0.06943965668873776,0.9380773270095888,0.06227679315078501,1.5411494642714714,0.0778489850897468,2.3319928419829874,0.17234814736931298,0.6557211644934623
0.07292629682067876,0.9082428681731206,0.06611971444136858,1.5160716505262326,0.08355757272293575,2.151748793688148,0.18498626335170187,0.5156311100478376
0.07575871926473304,0.8935989133588497,0.0717450532349403,1.421332517920975,0.08775308866117362,1.9857363770851837,0.19640123213756316,0.38650803233512565
0.08087260238869237,0.8650809282701527,0.07332435087468235,1.3985744151320276,0.09521895354084085,1.8030537283105135,0.2018201566852865,0.34551374353498254
0.08727670568231008,0.8374097419704871,0.07534744981645676,1.3761286895393352,0.10109464053941855,1.663818150304222,0.2142738964775225,0.31377480761749155
0.09116137659975042,0.8238767127036808,0.07870115164006504,1.3324128830621162,0.10559434532252615,1.511150968950802,0.22749612063405641,0.2759827437821985
0.09678668222789784,0.7849614084038059,0.0826528214325617,1.3108307619303858,0.1096955791256381,1.3946676002257492,0.24285261798997584,0.21702924312722846
0.10275910924221082,0.7721883993910448,0.08586301743450124,1.2692372687923066,0.11520351258490576,1.2870657559256617,0.2522848973703967,0.1819761393077276
0.1096955791256381,0.7240165432527836,0.08919789591179068,1.2289635636250873,0.11902826911004447,1.1879003505896222,0.2649523944433901,0.1454268076309356
0.11710027625235796,0.7122083148809878,0.09266229947206212,1.209148503661764,0.12432619656674926,1.1139633324818174,0.27524301855766126,0.11256890452105157
0.1196779618426507,0.6896877023634792,0.09573868773998867,1.189697901564621,0.12845382619274598,1.0118257469718435,0.2874940372121861,0.08574949028013332
0.12298000754874075,0.6786189020591044,0.09891721209593536,1.1519915776357275,0.1291549665014884,1.0117874988294968,0.30690052823272185,0.05933518754534194
0.12845382619274598,0.6570610544393946,0.10275910924221082,1.0977439460612501,0.13490363148934453,0.862012428861233,0.32583847468705046,0.04040778682549562
0.13271849311900533,0.6362361400412353,0.1067502238337601,1.0629118330120981,0.14014322393093545,0.7705263529537472,0.3440670041546959,0.02887138112262252
0.13787321583275675,0.6160479629755459,0.1127221999875902,0.996678965799377,0.147983319823753,0.745992457649642,0.36134297990065634,0.02234645794555629
0.14245060648748653,0.5870602697349613,0.11583232862547116,0.9498168589758739,0.1528963659228504,0.6668448825556126,0.37742629278772655,0.017575621482733842
0.147983319823753,0.5684324742864469,0.12432619656674926,0.9048844350048955,0.156262017754432,0.6355150222923803,0.38995684540464315,0.014047206469836253
0.1545700315275395,0.5416443417319223,0.12845382619274598,0.8762049983347661,0.16321721285632754,0.5680458256618892,0.4007161807668361,0.01140854086698619
0.15970175644990375,0.5079698431671735,0.13271849311900533,0.8217305735406202,0.16863602419185086,0.53272992393974,0.4051025825295195,0.009878642482636583
0.16772055406112535,0.4763348953325963,0.13938243194626204,0.7705554808107953,0.17518576661153784,0.4686370459331276,0.41855198794359805,0.009413810074885514
0.17234814736931298,0.4467376288828469,0.1471799665082709,0.7341865248181699,0.18803196235367162,0.4188052170162115,0.4277654199066921,0.008150791119261354
0.17904206687547375,0.41894772569077404,0.1520663412779405,0.677619170748921,0.1996348724407337,0.3455398666263352,0.4301002945264069,0.007645494296961766
0.18498626335170187,0.3929013821761931,0.15970175644990375,0.6154195147462566,0.20626275004516167,0.3189168283114685,,
0.18905829836907587,0.3744419987081279,0.16410810237208603,0.5864835624176382,0.2119537646448959,0.29435615980408114,,
0.19533503372283353,0.3455921187344172,0.16863602419185086,0.5500421628154685,0.22259619200077202,0.25892251615818707,,
0.20626275004516167,0.30887911722954553,0.17614198415779445,0.4838481540806773,0.22626111818250721,0.24676708678367104,,
0.20965875491911123,0.2897086872730666,0.1839820330900802,0.43945163522250386,0.23633196101141205,0.21707026751729566,,
0.21544346900318856,0.23155662469060206,0.19009023644065912,0.412130545866602,0.24153425010859492,0.20036065867906294,,
0.221387789668195,0.21372380749551478,0.19855111964445826,0.368376872292993,0.2509153247118704,0.1679997525227274,,
0.22873786410707467,0.17921134979906742,0.20626275004516167,0.33998144395608865,0.25783835262611887,0.1575610181624508,,
0.23504899165608834,0.15516130558870359,0.2119537646448959,0.30882074176645813,0.2620835219648274,0.1477820713380525,,
0.24819844392644572,0.13218275810830127,0.221387789668195,0.25482485832937973,0.2663985857258773,0.1090505985339969,,
0.25924571329044543,0.11814962877990182,0.2325039096058103,0.22059417347870663,0.27524301855766126,0.09748065523495622,,
0.2678526707631274,0.0871744897892057,0.23504899165608834,0.2069109264449792,0.2874940372121861,0.0791606451371948,,
0.27524301855766126,0.07669230187273535,0.2402230392176761,0.19406176589218785,0.29382253839710104,0.0730670265557403,,
0.2813018425457086,0.06747308214061848,0.2722627204459365,0.13639065257161767,0.30029034656603515,0.06637264103842236,,
0.2874940372121861,0.058420447653617535,0.2536619455757801,0.16798705160654898,0.3035774464355073,0.05839836782863165,,
0.2954263117637122,0.050580462348925305,0.2620835219648274,0.138625770053845,0.32231033509635004,0.041062212205144534,,
0.3035774464355073,0.045215735337563435,0.2663985857258773,0.12393204303150394,0.3276170008354225,0.03282244047985043,,
0.3102599858304467,0.03978032931574427,0.27078469468321564,0.11258167117685156,0.3348287141568194,0.025818947490740603,,
,,0.2828372741212257,0.08997339990514205,0.34594502719745923,0.018747835863360388,,
,,0.2906410634919214,0.07915466052886394,0.35164082538799013,0.015472787387781786,,
,,0.29866016793638683,0.06637515009316482,0.3554900284158327,0.013185338364734761,,
,,0.30690052823272185,0.05655603910280742,0.365298386644992,0.010538698289926391,,
