,0HNO301TODGAX,0HNO301TODGAY,01HNO301TODGAX,01HNO301TODGAY,3HNO301TODGAX,3HNO301TODGAY,6HNO301TODGAX,6HNO301TODGAY,0HNO301TODGAXX,0HNO301TODGAYYX,0HNO301TODGAYlog,01HNO301TODGAXX,01HNO301TODGAYYX,01HNO301TODGAYlog,3HNO301TODGAXX,3HNO301TODGAYYX,3HNO301TODGAYlog,6HNO301TODGAXX,6HNO301TODGAYYX,6HNO301TODGAYlog,Calculated Rg
40,0.0685627738128668,0.4312150178609188,0.0680669409029875,0.545424564927733,0.0753470553918468,1.0530499687831083,0.0516600311629674,2.052319152053096,0.004700853952914333,0.029565297734309492,-0.8411484319304773,0.0046331084438907925,0.037125381627973665,-0.6061907693800642,0.00567717875622203,0.07934421432828341,0.05169068576109116,0.002668758819758763,0.10602287135141777,0.7189704474042641,
41,0.0721362239881372,0.4271813116492262,0.0700720493147246,0.540322510582612,0.0781316538365271,1.0334410638805571,0.0527972258113678,2.0331211831301257,0.0052036348112667,0.03081524678067482,-0.8505467384324941,0.004910092095165197,0.0378615056074006,-0.6155890758820808,0.006104555331230901,0.08074445946356798,0.03289407275705874,0.0027875470533765623,0.10734315820759652,0.7095721409022475,
42,0.0737241620135003,0.4231853378566944,0.0737241620135003,0.5352681822847108,0.0798515695356346,1.0237739663395855,0.0547484510067412,1.9581084190003144,0.0054352520645928395,0.031198984409884795,-0.8599450449345102,0.0054352520645928395,0.03946219819142983,-0.6249873823840975,0.0063762731573042885,0.08174995806193786,0.02349576625504177,0.002997392887637542,0.10720340284352618,0.6719789148941815,
43,0.0758959202185918,0.419226743523692,0.0775666206104621,0.5253009222353973,0.0840133848952572,0.97677811008949,0.0567717875622203,1.885863278772652,0.005760190705826852,0.031817599479974173,-0.8693433514365267,0.006016580632927364,0.04074581734135892,-0.6437839953881308,0.0070582488415586305,0.08206243532021024,-0.023495766255040285,0.003223035863009872,0.10706382943387324,0.6343856888861158,
44,0.0834058161114282,0.4114202978752844,0.0792740982071065,0.5253009222353973,0.0864882418892285,0.9585894679172928,0.0597306986874955,1.8334341067540636,0.006956530161213375,0.03431484570909498,-0.8881399644405601,0.006284382646549966,0.0416427568975725,-0.6437839953881308,0.0074802159850897,0.08290671777369767,-0.04229237925907359,0.0035677563656963764,0.10951230019390443,0.6061907693800661,
45,0.0871182645709794,0.4075717570257837,0.0822038282333556,0.5155192631169419,0.0877528766462809,0.9496225531971564,0.0601658063292736,1.8162836499313189,0.0075895920218591656,0.03550694416023115,-0.8975382709425765,0.006757469376219032,0.04237765695625114,-0.6625806083921635,0.007700567359697391,0.08333211077123638,-0.05169068576109003,0.003619924251251659,0.1092781703207939,0.5967924628780495,
46,0.0929990547743516,0.3999823395608937,0.0864882418892285,0.5059197488435827,0.0903378911743815,0.9232219520747316,0.061938163993205,1.765788871763321,0.008648824188922847,0.03719797950559685,-0.9163348839466092,0.0074802159850897,0.04375610961452151,-0.6813772213961967,0.008160934581834395,0.08340192423632715,-0.07988560526713988,0.0038363361588491566,0.10936972071665302,0.568597543372,
47,0.094358890914752,0.3999823395608937,0.0903378911743815,0.4918545969111564,0.0957386106371224,0.8891593339164646,0.0637627315730428,1.7166979066078616,0.008903600294662067,0.03774188994645366,-0.9163348839466092,0.008160934581834395,0.044433107049379326,-0.7095721409022462,0.009165881566726526,0.0851268792641915,-0.11747883127520574,0.004065685937655909,0.10946134781104157,0.5404026238659501,
48,0.0992768190633117,0.3888623696663191,0.0936765054035861,0.4872536510706061,0.0978461090882629,0.872602246086974,0.0646950729502112,1.684731174738544,0.00985588680332953,0.038605019113893795,-0.9445298034526591,0.008775287664628097,0.04564421927743269,-0.7189704474042626,0.009573861063712243,0.08538073456128928,-0.13627544427923877,0.004185452464033148,0.10899380625120511,0.5216060108619174,
49,0.1036956964412197,0.3816213407949358,0.0985588680332954,0.4826957437677873,0.1007284489405599,0.8404072608554045,0.0661192085746123,1.6378937069540656,0.010752797460429585,0.039572490710562916,-0.963326416456692,0.009713850468004537,0.04757394611024272,-0.7283687539062794,0.010146220425970983,0.08465291986434942,-0.1738686702873047,0.004371749742533085,0.10829623563314078,0.4934110913558678,
50,0.1098949928681368,0.3745151475446006,0.1036956964412197,0.4692762459348841,0.105211939331719,0.809400121608313,0.0680669409029875,1.5923583747395558,0.012076909457487838,0.04115733946842308,-0.9821230294607252,0.010752797460429585,0.0486619271455389,-0.7565636734123287,0.01106955217794132,0.08515855648973981,-0.2114618962953708,0.0046331084438907925,0.10838696338977456,0.4652161718498183,
51,0.1156226532250209,0.3641031949310677,0.1067503527903506,0.4605378255822416,0.1075279746042958,0.7722449945836264,0.0695653016121338,1.5627069765469963,0.013368597938793435,0.042098577445637025,-1.0103179489667746,0.011395637820864314,0.04916257535420524,-0.7753602864163621,0.011562265322502084,0.08303794016588273,-0.2584534288054534,0.004839331188387145,0.1087101821548775,0.44641955884578505,
52,0.1190286525470601,0.3606972715326292,0.1106955217794131,0.4519621238647764,0.1098949928681368,0.7578649754875137,0.0700720493147246,1.5480889772258646,0.014167820127168758,0.04293331020792992,-1.0197162554687913,0.012253498542016518,0.05003018312574316,-0.7941568994203947,0.012076909457487838,0.08328556607621099,-0.27725004180948637,0.004910092095165197,0.10847776715575236,0.4370212523437687,
53,0.1234275902232736,0.3539807065967159,0.1156226532250209,0.4435461107892896,0.1115018821350624,0.743752727565905,0.0726616995475386,1.477024690158486,0.015234370028324343,0.04369098560076429,-1.0385128684728244,0.013368597938793435,0.05128397815709673,-0.8129535124244274,0.012432669719661348,0.08292982896668472,-0.29604665481351955,0.00527972258113677,0.10732312426059219,0.39002971983368606,
54,0.1289214345203949,0.344139635101067,0.1181678600226429,0.4312150178609188,0.1147864922384044,0.7230755447967359,0.0737241620135003,1.463208186973903,0.01662073627879647,0.0443669754325548,-1.0667077879788738,0.013963643142330926,0.050955755870250516,-0.8411484319304773,0.013175938800397273,0.08299930541059056,-0.324241574319569,0.0054352520645928395,0.10787379743594407,0.3806314133316697,
55,0.1317593880039728,0.3377313908791012,0.1225349854201652,0.4231853378566944,0.1181678600226429,0.7029732115325475,0.0758959202185918,1.409222575337463,0.01736053632718145,0.044499281371960894,-1.0855044009829065,0.015014822651920097,0.051855009204297725,-0.8599450449345102,0.013963643142330926,0.08306884006004582,-0.35243649382561887,0.005760190705826852,0.10695424414805056,0.3430381873236035,
56,0.1366288150174086,0.3252706652846517,0.1270635065155873,0.4114202978752844,0.1225349854201652,0.6644296119083406,0.0770056735969739,1.396040312150077,0.018667433093061254,0.044441345557766104,-1.1230976269909725,0.016145134688036692,0.05227650569972106,-0.8881399644405601,0.015014822651920097,0.08141587280791453,-0.4088263328377177,0.005929873766123683,0.10750302460564638,0.33363988082158713,
57,0.1479843924293927,0.3103392703374392,0.134659813488463,0.3888623696663191,0.126144607458979,0.639915233634927,0.0792740982071065,1.344532884299762,0.0218993804026965,0.045925368367866995,-1.170089159501055,0.018133265368747643,0.05236413417194829,-0.9445298034526591,0.015912461990979905,0.0807218559538987,-0.44641955884578355,0.006284382646549966,0.10658663191266349,0.2960466548135209,
58,0.1523437002832434,0.3045604246796149,0.1406536115286479,0.3780515477471078,0.1289214345203949,0.616305322488446,0.0822038282333556,1.2949258422052634,0.023208603015990696,0.04639786205552858,-1.1888857725050883,0.01978343843605179,0.05317431553462578,-0.9727247229587084,0.01662073627879647,0.07945496627776506,-0.4840127848538501,0.006757469376219032,0.10644786150757482,0.25845342880545485,
59,0.1602837615177018,0.2825012723473891,0.1437498259657624,0.3710118278213741,0.1317593880039728,0.5991713244237786,0.0840133848952572,1.2471490704255346,0.025690884206263503,0.045280366565376234,-1.2640722245212208,0.02066401246518698,0.05333288568056194,-0.9915213359627418,0.01736053632718145,0.07894644701560691,-0.5122077043598995,0.0070582488415586305,0.10477721487542266,0.22086020279738897,
60,0.1650053828249098,0.2695331860097615,0.1490623831682386,0.3539807065967159,0.1366288150174086,0.5770646749995909,0.0871182645709794,1.1787686347935884,0.027226776361195044,0.04447442654155832,-1.3110637570313035,0.022219594075794786,0.052765207720883514,-1.0385128684728244,0.018667433093061254,0.07884366273360012,-0.5498009303679655,0.0075895920218591656,0.10269227779392003,0.1644703637852899,
61,0.1748699897013233,0.2571603934981149,0.1556972491832255,0.344139635101067,0.1396364314233092,0.5557736586486881,0.0883921115465216,1.1459975085834575,0.03057951329814092,0.04496963536260361,-1.358055289541386,0.024241633403223415,0.053581594520155124,-1.0667077879788738,0.019498332980636534,0.0776062503727792,-0.5873941563760314,0.007813165383652718,0.10129713961074482,0.13627544427924007,
62,0.1813326536874764,0.2500110382617932,0.1626274375062367,0.3283420690826656,0.1447969700500667,0.530261133591199,0.0903378911743815,1.114137457440461,0.032881531293342245,0.04533516501917216,-1.386250209047435,0.026447683429844927,0.05339742932040965,-1.1136993204889563,0.020966162535679914,0.07678020547931926,-0.634385688886114,0.008160934581834395,0.10064882838355846,0.10808052477319037,
63,0.1800212905040177,0.2254557025019344,0.1662073627879646,0.322227992259142,0.1490623831682386,0.5155192631169419,0.0936765054035861,1.073030940526157,0.03240766503473193,0.040586826515888116,-1.4896315805696172,0.027624887444930083,0.05355666480985267,-1.1324959334929894,0.022219594075794786,0.07684452992934561,-0.6625806083921635,0.008775287664628097,0.10051778869841363,0.07048729876512472,
64,0.1894038909492646,0.2151062658744056,0.1723498823795645,0.3045604246796149,0.1568314241453816,0.4781804724081485,0.0964360175320153,1.0334410638805571,0.035873833906720914,0.04074196372417944,-1.5366231130797,0.02970448195624972,0.05249095337100185,-1.1888857725050883,0.02459609559946858,0.07499372448628128,-0.7377670604082954,0.009299905477435163,0.09966094055468995,0.03289407275705874,
65,0.1964036838066082,0.2151062658744056,0.1774269461396901,0.2851688214793474,0.1579738609930336,0.4648865043214836,0.0978461090882629,1.0047102115864666,0.03857440701280613,0.04224766302761695,-1.5366231130797,0.03148032121645649,0.05059663312933507,-1.2546739180192041,0.0249557407570463,0.07343991601121937,-0.7659619799143453,0.009573861063712243,0.09830698496498111,0.004699153251009185,
66,0.2127273065737429,0.2151062658744056,0.1839841074739394,0.2746474114816054,0.1626274375062367,0.4393970560760792,0.1007284489405599,0.97677811008949,0.04525290696211919,0.04575897656659773,-1.5366231130797,0.033850151802982086,0.05053075887147094,-1.29226714402727,0.026447683429844927,0.07145801727743696,-0.8223518189264447,0.010146220425970983,0.09838934398840579,-0.023495766255040285,
67,0.2254448992686128,0.1903670748843426,0.1880341581165737,0.2670118969970132,0.1686376539266015,0.4114202978752844,0.1029457889323907,0.940739517512091,0.05082540260623497,0.042917286021361085,-1.658801097605914,0.03535684461860864,0.050207357258942674,-1.3204620635333195,0.02843865832186821,0.06938095381147151,-0.8881399644405601,0.010597835458912337,0.09684517181015878,-0.06108899226310655,
68,0.2320860301599069,0.1833434106754062,0.1921733627107807,0.2571603934981149,0.1774269461396901,0.3780515477471078,0.105211939331719,0.9145858750166368,0.05386392539538521,0.04255144433963252,-1.6963943236139805,0.036930601335569274,0.04941937757456033,-1.358055289541386,0.03148032121645649,0.06707653160015258,-0.9727247229587084,0.01106955217794132,0.09622535359589753,-0.0892839117691561,
69,0.2495574075704631,0.1577463007923969,0.1978343843605181,0.2476723648940823,0.1787194108491125,0.3675412791333478,0.1083112609961063,0.872602246086974,0.062278899673290235,0.03936675787958106,-1.8467672276462448,0.039138443635305206,0.04899810983193436,-1.3956485155494518,0.03194062781425387,0.06568676086944111,-1.0009196424647584,0.011731329258566658,0.09451264962171482,-0.13627544427923877,
70,0.2532064466143797,0.1533607718770012,0.2036621677594735,0.2385344006431421,0.1826535694821519,0.3506694717930175,0.1115018821350624,0.8483428982440726,0.0641135046070807,0.038831936097013964,-1.8749621471522941,0.04147827857648792,0.048580433120189066,-1.4332417415575176,0.03336232644457129,0.06405103073141542,-1.0479111749748409,0.012432669719661348,0.09459182985012782,-0.16447036378528834,
71,,,0.2081453924506678,0.2319028694688307,0.1839841074739394,0.3345721567317598,0.1123141164141796,0.8325458556444263,,,,0.043324504398442515,0.04826951377602575,-1.461436661063567,0.033850151802982086,0.061555959641923785,-1.0949027074849236,0.012614460745897888,0.09350665215099085,-0.18326697678932113,
72,,,,,0.1880341581165737,0.3132696828071684,0.1164649052174859,0.7943282347242822,,,,,,,0.03535684461860864,0.05890540107009199,-1.1606908529990392,0.013564074147317974,0.0925113625687364,-0.23025850929940375,
73,,,,,0.1921733627107807,0.2933235542513632,0.1181678600226429,0.7650211983275202,,,,,,,0.036930601335569274,0.05636897378276258,-1.2264789985131543,0.013963643142330926,0.09040091787832094,-0.26785173530747,
74,,,,,0.1949833298063654,0.2825012723473891,0.1207690945748784,0.7507756939629213,,,,,,,0.038018498902377865,0.05508303875682882,-1.2640722245212208,0.014585174204435924,0.09067050078872801,-0.286648348311503,
75,,,,,0.2036621677594735,0.2500110382617932,0.1234275902232736,0.7230755447967359,,,,,,,0.04147827857648792,0.050917790016193475,-1.386250209047435,0.015234370028324343,0.08924747204364182,-0.324241574319569,
76,,,,,0.2096616253567989,0.2340926376529169,0.126144607458979,0.6963974029624325,,,,,,,0.04395799714725469,0.04908024289437074,-1.452038354561551,0.015912461990979905,0.08784677703214847,-0.361834800327635,
77,,,,,0.21583781431203,0.2130941015366798,0.1298605613443133,0.6644296119083406,,,,,,,0.046585962086994344,0.04599376511846276,-1.546021419581716,0.01686376539266016,0.08628320237620135,-0.4088263328377177,
78,,,,,,,0.132719187869976,0.6459577031495796,,,,,,,,,,0.017614382828865984,0.08573098176036724,-0.43702125234376743,
79,,,,,,,0.134659813488463,0.6279993347374206,,,,,,,,,,0.018133265368747643,0.08456627328661992,-0.4652161718498169,
80,,,,,,,0.1376240861729024,0.5991713244237786,,,,,,,,,,0.018940389094926464,0.08246040598483016,-0.5122077043598995,
81,,,,,,,0.1406536115286479,0.5770646749995909,,,,,,,,,,0.01978343843605179,0.08116623062429791,-0.5498009303679655,
82,,,,,,,0.1437498259657624,0.5557736586486881,,,,,,,,,,0.02066401246518698,0.07989236670710397,-0.5873941563760314,
83,,,,,,,0.1490623831682386,0.530261133591199,,,,,,,,,,0.022219594075794786,0.07904198827459587,-0.634385688886114,
84,,,,,,,0.1523437002832434,0.5106969513519266,,,,,,,,,,0.023208603015990696,0.07780146329232404,-0.67197891489418,
85,,,,,,,0.1523437002832434,0.5011872336272728,,,,,,,,,,0.023208603015990696,0.07635271770550113,-0.6907755278982127,
86,,,,,,,0.1568314241453816,0.4826957437677873,,,,,,,,,,0.02459609559946858,0.07570186092401628,-0.7283687539062794,
87,,,,,,,0.1591246199097989,0.4692762459348841,,,,,,,,,,0.025320644661437967,0.07467340426708574,-0.7565636734123287,
88,,,,,,,0.161451346880367,0.4519621238647764,,,,,,,,,,0.02606653740948459,0.0729698936368794,-0.7941568994203947,
89,,,,,,,0.1662073627879646,0.4352868127842624,,,,,,,,,,0.027624887444930083,0.07234787320925073,-0.8317501254284613,
90,,,,,,,0.1686376539266015,0.4153051789922715,,,,,,,,,,0.02843865832186821,0.07003609104882397,-0.8787416579385439,
91,,,,,,,0.1711034808857909,0.3925342450813759,,,,,,,,,,0.029276401171234208,0.06716397570029956,-0.9351314969506425,
92,,,,,,,0.1761438282886598,0.3675412791333478,,,,,,,,,,0.031026648244184867,0.06474012796065878,-1.0009196424647584,
93,,,,,,,0.1800212905040177,0.3539807065967159,,,,,,,,,,0.03240766503473193,0.06372406361506484,-1.0385128684728244,
94,,,,,,,0.1853243377556319,0.3192137812504331,,,,,,,,,,0.03434511016456353,0.059158082612707656,-1.1418942399950065,
95,,,,,,,0.1880341581165737,0.3045604246796149,,,,,,,,,,0.03535684461860864,0.05726776305025755,-1.1888857725050883,
96,,,,,,,0.1949833298063654,0.2851688214793474,,,,,,,,,,0.038018498902377865,0.05560316636900013,-1.2546739180192041,
97,,,,,,,0.1978343843605181,0.2720782825695043,,,,,,,,,,0.039138443635305206,0.05382643953000496,-1.301665450529287,
98,,,,,,,0.202189321786991,0.2620398528858351,,,,,,,,,,0.040880521844683396,0.0529816601361499,-1.3392586765373524,
99,,,,,,,0.2142769163847609,0.2363030829623489,,,,,,,,,,0.045914596895361814,0.05063429594938445,-1.4426400480595345,
100,,,,,,,0.2205890620722913,0.2254557025019344,,,,,,,,,,0.04865953430593318,0.04973306195375125,-1.4896315805696172,
101,,,,,,,0.2270871502488812,0.2111007595484823,,,,,,,,,,0.05156857380815795,0.047938269901239144,-1.5554197260837321,
102,,,,,,,0.2354796019790963,0.188586327877265,,,,,,,,,,0.05545064294823361,0.044408233427237716,-1.6681994041079309,
